;|V|;D(%);ƒ;c;t(sec);α
p_hat500-1_ratio_1_0.25;501;25.6;0.5;13;0.10830092430114746;0.25
p_hat500-1_ratio_2_0.25;501;25.6;0.5;22;0.3213839530944824;0.25
p_hat500-1_ratio_3_0.25;501;25.6;0.5;18;0.28146982192993164;0.25
p_hat500-1_ratio_4_0.25;501;25.6;0.5;14;0.14723896980285645;0.25
p_hat500-1_ratio_5_0.25;501;25.6;0.5;15;0.23111987113952637;0.25
p_hat500-1_ratio_6_0.25;501;25.6;0.5;14;0.14873695373535156;0.25
p_hat500-1_ratio_7_0.25;501;25.6;0.5;14;0.17804384231567383;0.25
p_hat500-1_ratio_8_0.25;501;25.6;0.5;14;0.15877366065979004;0.25
p_hat500-1_ratio_9_0.25;501;25.6;0.5;22;0.32201170921325684;0.25
p_hat500-1_ratio_10_0.25;501;25.6;0.5;15;0.21355080604553223;0.25
p_hat500-1_ratio_11_0.25;501;25.6;0.5;14;0.10380220413208008;0.25
p_hat500-1_ratio_12_0.25;501;25.6;0.5;18;0.19725894927978516;0.25
p_hat500-1_ratio_13_0.25;501;25.6;0.5;15;0.14392399787902832;0.25
p_hat500-1_ratio_14_0.25;501;25.6;0.5;11;0.08871984481811523;0.25
p_hat500-1_ratio_15_0.25;501;25.6;0.5;14;0.1537938117980957;0.25
p_hat500-1_ratio_16_0.25;501;25.6;0.5;14;0.13254404067993164;0.25
p_hat500-1_ratio_17_0.25;501;25.6;0.5;19;0.22839808464050293;0.25
p_hat500-1_ratio_18_0.25;501;25.6;0.5;13;0.1254901885986328;0.25
p_hat500-1_ratio_19_0.25;501;25.6;0.5;13;0.15623092651367188;0.25
p_hat500-1_ratio_20_0.25;501;25.6;0.5;12;0.10826420783996582;0.25
p_hat500-1_ratio_21_0.25;501;25.6;0.5;21;0.34497499465942383;0.25
p_hat500-1_ratio_22_0.25;501;25.6;0.5;16;0.23248791694641113;0.25
p_hat500-1_ratio_23_0.25;501;25.6;0.5;17;0.17172694206237793;0.25
p_hat500-1_ratio_24_0.25;501;25.6;0.5;14;0.15106511116027832;0.25
p_hat500-1_ratio_25_0.25;501;25.6;0.5;19;0.25089383125305176;0.25
p_hat500-1_ratio_26_0.25;501;25.6;0.5;12;0.08522820472717285;0.25
p_hat500-1_ratio_27_0.25;501;25.6;0.5;17;0.4097318649291992;0.25
p_hat500-1_ratio_28_0.25;501;25.6;0.5;12;0.09410691261291504;0.25
p_hat500-1_ratio_29_0.25;501;25.6;0.5;16;0.16351795196533203;0.25
p_hat500-1_ratio_30_0.25;501;25.6;0.5;16;0.22650790214538574;0.25
p_hat500-1_ratio_31_0.25;501;25.6;0.5;14;0.17980289459228516;0.25
p_hat500-1_ratio_32_0.25;501;25.6;0.5;14;0.1698319911956787;0.25
p_hat500-1_ratio_33_0.25;501;25.6;0.5;15;0.20236802101135254;0.25
p_hat500-1_ratio_34_0.25;501;25.6;0.5;15;0.1317281723022461;0.25
p_hat500-1_ratio_35_0.25;501;25.6;0.5;17;0.24039292335510254;0.25
p_hat500-1_ratio_36_0.25;501;25.6;0.5;10;0.07375693321228027;0.25
p_hat500-1_ratio_37_0.25;501;25.6;0.5;20;0.3007781505584717;0.25
p_hat500-1_ratio_38_0.25;501;25.6;0.5;19;0.3309178352355957;0.25
p_hat500-1_ratio_39_0.25;501;25.6;0.5;14;0.17113494873046875;0.25
p_hat500-1_ratio_40_0.25;501;25.6;0.5;15;0.19606399536132812;0.25
p_hat500-1_ratio_41_0.25;501;25.6;0.5;11;0.09390997886657715;0.25
p_hat500-1_ratio_42_0.25;501;25.6;0.5;21;0.2923548221588135;0.25
p_hat500-1_ratio_43_0.25;501;25.6;0.5;16;0.18554997444152832;0.25
p_hat500-1_ratio_44_0.25;501;25.6;0.5;16;0.2236649990081787;0.25
p_hat500-1_ratio_45_0.25;501;25.6;0.5;12;0.10718297958374023;0.25
p_hat500-1_ratio_46_0.25;501;25.6;0.5;15;0.18531107902526855;0.25
p_hat500-1_ratio_47_0.25;501;25.6;0.5;14;0.2047560214996338;0.25
p_hat500-1_ratio_48_0.25;501;25.6;0.5;11;0.08293986320495605;0.25
p_hat500-1_ratio_49_0.25;501;25.6;0.5;16;0.16833090782165527;0.25
p_hat500-1_ratio_50_0.25;501;25.6;0.5;18;0.20285296440124512;0.25
