;|V|;D(%);ƒ;c;t(sec);α
random-9_ratio_1_0.25;400;48.8;1.1652323580034423;12;0.18984198570251465;0.25
random-9_ratio_2_0.25;400;48.8;0.933589990375361;17;0.6097509860992432;0.25
random-9_ratio_3_0.25;400;48.8;0.9610507246376812;18;0.6646251678466797;0.25
random-9_ratio_4_0.25;400;48.8;1.0249017038007864;13;0.21506786346435547;0.25
random-9_ratio_5_0.25;400;48.8;0.9481605351170569;21;1.0963480472564697;0.25
random-9_ratio_6_0.25;400;48.8;0.9403914590747331;17;1.7441940307617188;0.25
random-9_ratio_7_0.25;400;48.8;0.9922480620155039;18;0.6761488914489746;0.25
random-9_ratio_8_0.25;400;48.8;0.9575163398692811;16;0.44487714767456055;0.25
random-9_ratio_9_0.25;400;48.8;0.9081404032860344;21;0.6360619068145752;0.25
random-9_ratio_10_0.25;400;48.8;0.9171861086375779;18;0.6353271007537842;0.25
random-9_ratio_11_0.25;400;48.8;1.0345963756177925;12;0.3362762928009033;0.25
random-9_ratio_12_0.25;400;48.8;0.9395770392749244;10;0.1319410800933838;0.25
random-9_ratio_13_0.25;400;48.8;0.9077669902912622;21;1.0473687648773193;0.25
random-9_ratio_14_0.25;400;48.8;0.9490392648287385;18;0.578096866607666;0.25
random-9_ratio_15_0.25;400;48.8;0.9297820823244553;12;0.16796183586120605;0.25
random-9_ratio_16_0.25;400;48.8;0.9490291262135923;13;0.44948887825012207;0.25
random-9_ratio_17_0.25;400;48.8;0.9077090119435396;15;0.5296170711517334;0.25
random-9_ratio_18_0.25;400;48.8;1.013599274705349;17;0.4961419105529785;0.25
random-9_ratio_19_0.25;400;48.8;0.8850806451612904;15;0.38010716438293457;0.25
random-9_ratio_20_0.25;400;48.8;0.9512987012987013;16;0.5322659015655518;0.25
random-9_ratio_21_0.25;400;48.8;0.9166034874905231;20;0.5973000526428223;0.25
random-9_ratio_22_0.25;400;48.8;0.9204864359214219;16;0.5350461006164551;0.25
random-9_ratio_23_0.25;400;48.8;0.9852724594992637;12;0.19530010223388672;0.25
random-9_ratio_24_0.25;400;48.8;0.9894859813084113;14;0.44351816177368164;0.25
random-9_ratio_25_0.25;400;48.8;0.8622568093385214;19;0.5184881687164307;0.25
random-9_ratio_26_0.25;400;48.8;0.9225700164744646;17;0.561528205871582;0.25
random-9_ratio_27_0.25;400;48.8;0.8918406072106262;18;0.56138014793396;0.25
random-9_ratio_28_0.25;400;48.8;0.9328231292517006;20;0.7829549312591553;0.25
random-9_ratio_29_0.25;400;48.8;0.9534883720930233;16;0.5651648044586182;0.25
random-9_ratio_30_0.25;400;48.8;0.9968186638388123;17;0.5782499313354492;0.25
random-9_ratio_31_0.25;400;48.8;1.0098159509202453;14;0.6426901817321777;0.25
random-9_ratio_32_0.25;400;48.8;1.1894353369763206;11;0.6459050178527832;0.25
random-9_ratio_33_0.25;400;48.8;1.083455344070278;12;0.5584299564361572;0.25
random-9_ratio_34_0.25;400;48.8;0.9824236817761333;17;1.0421466827392578;0.25
random-9_ratio_35_0.25;400;48.8;1.0885200553250345;13;0.333514928817749;0.25
random-9_ratio_36_0.25;400;48.8;0.9541704857928506;16;0.36493897438049316;0.25
random-9_ratio_37_0.25;400;48.8;0.9080944350758853;19;0.6427977085113525;0.25
random-9_ratio_38_0.25;400;48.8;0.9148694665153235;15;0.4181077480316162;0.25
random-9_ratio_39_0.25;400;48.8;0.9380804953560371;16;0.6660981178283691;0.25
random-9_ratio_40_0.25;400;48.8;1.0534274193548387;18;0.7082278728485107;0.25
random-9_ratio_41_0.25;400;48.8;1.0474137931034482;17;0.5482800006866455;0.25
random-9_ratio_42_0.25;400;48.8;0.8373764600179695;17;0.41261792182922363;0.25
random-9_ratio_43_0.25;400;48.8;0.9787985865724381;18;0.528475284576416;0.25
random-9_ratio_44_0.25;400;48.8;0.9205685618729097;19;0.8660519123077393;0.25
random-9_ratio_45_0.25;400;48.8;0.9400921658986175;18;0.666496992111206;0.25
random-9_ratio_46_0.25;400;48.8;0.9059196617336153;16;0.3300342559814453;0.25
random-9_ratio_47_0.25;400;48.8;0.9030343007915568;22;0.5167779922485352;0.25
random-9_ratio_48_0.25;400;48.8;0.9527145359019265;18;1.0629448890686035;0.25
random-9_ratio_49_0.25;400;48.8;1.1645021645021645;11;0.4150681495666504;0.25
random-9_ratio_50_0.25;400;48.8;0.9599636032757052;19;0.6038699150085449;0.25
random-9_ratio_51_0.25;400;48.8;0.9043674698795181;20;0.9712481498718262;0.25
random-9_ratio_52_0.25;400;48.8;1.0122783083219646;12;0.5807437896728516;0.25
random-9_ratio_53_0.25;400;48.8;0.9105691056910569;22;0.7257330417633057;0.25
random-9_ratio_54_0.25;400;48.8;1.0087489063867017;19;0.699958086013794;0.25
random-9_ratio_55_0.25;400;48.8;0.8175519630484989;14;0.2467329502105713;0.25
random-9_ratio_56_0.25;400;48.8;0.9510869565217391;11;0.19337701797485352;0.25
random-9_ratio_57_0.25;400;48.8;1.075268817204301;10;0.13863897323608398;0.25
random-9_ratio_58_0.25;400;48.8;0.9215832710978342;20;0.5034780502319336;0.25
random-9_ratio_59_0.25;400;48.8;0.8814332247557003;22;0.7631161212921143;0.25
random-9_ratio_60_0.25;400;48.8;0.9609218436873748;14;0.3357832431793213;0.25
random-9_ratio_61_0.25;400;48.8;0.9840595111583422;14;0.45537614822387695;0.25
random-9_ratio_62_0.25;400;48.8;0.8488529014844804;14;0.23369503021240234;0.25
random-9_ratio_63_0.25;400;48.8;0.9515503875968992;20;0.6652917861938477;0.25
random-9_ratio_64_0.25;400;48.8;1.0265035677879715;15;0.6773309707641602;0.25
random-9_ratio_65_0.25;400;48.8;0.9113814074717637;19;0.6421127319335938;0.25
random-9_ratio_66_0.25;400;48.8;1.015639374425023;15;0.3901829719543457;0.25
random-9_ratio_67_0.25;400;48.8;0.8716502115655853;24;0.9587991237640381;0.25
random-9_ratio_68_0.25;400;48.8;1.0633373934226553;13;0.6511921882629395;0.25
random-9_ratio_69_0.25;400;48.8;0.9800629590766002;16;0.7466838359832764;0.25
random-9_ratio_70_0.25;400;48.8;0.9123661148977604;18;0.40506601333618164;0.25
random-9_ratio_71_0.25;400;48.8;0.9445438282647585;10;0.19430303573608398;0.25
random-9_ratio_72_0.25;400;48.8;1.013906447534766;13;0.539395809173584;0.25
random-9_ratio_73_0.25;400;48.8;1.0870748299319728;12;0.42868614196777344;0.25
random-9_ratio_74_0.25;400;48.8;0.879081015719468;13;0.33646488189697266;0.25
random-9_ratio_75_0.25;400;48.8;0.9453197405004634;19;0.5338020324707031;0.25
random-9_ratio_76_0.25;400;48.8;0.9183818310858765;22;0.7739620208740234;0.25
random-9_ratio_77_0.25;400;48.8;1.0010928961748633;15;0.42583203315734863;0.25
random-9_ratio_78_0.25;400;48.8;1.0138050043140638;19;0.7997801303863525;0.25
random-9_ratio_79_0.25;400;48.8;0.9867549668874173;11;0.24666786193847656;0.25
random-9_ratio_80_0.25;400;48.8;1.0128840436075321;17;0.8760039806365967;0.25
random-9_ratio_81_0.25;400;48.8;0.997090203685742;17;0.4782431125640869;0.25
random-9_ratio_82_0.25;400;48.8;0.8538767395626242;17;0.4737362861633301;0.25
random-9_ratio_83_0.25;400;48.8;0.9664218258132214;15;0.5461561679840088;0.25
random-9_ratio_84_0.25;400;48.8;1.039580908032596;13;0.9393956661224365;0.25
random-9_ratio_85_0.25;400;48.8;1.0504504504504504;10;0.528649091720581;0.25
random-9_ratio_86_0.25;400;48.8;0.9067796610169492;13;0.2946169376373291;0.25
random-9_ratio_87_0.25;400;48.8;1.0678314491264131;18;0.7457349300384521;0.25
random-9_ratio_88_0.25;400;48.8;0.9205851619644723;15;0.46689319610595703;0.25
random-9_ratio_89_0.25;400;48.8;0.853448275862069;20;0.5282256603240967;0.25
random-9_ratio_90_0.25;400;48.8;0.926711668273867;17;0.6160519123077393;0.25
random-9_ratio_91_0.25;400;48.8;1.0577777777777777;17;0.47184276580810547;0.25
random-9_ratio_92_0.25;400;48.8;0.8643659711075441;18;0.45157504081726074;0.25
random-9_ratio_93_0.25;400;48.8;0.976998904709748;16;0.32128095626831055;0.25
random-9_ratio_94_0.25;400;48.8;0.9008810572687225;14;0.2746288776397705;0.25
random-9_ratio_95_0.25;400;48.8;1.0066603235014273;18;0.7046568393707275;0.25
random-9_ratio_96_0.25;400;48.8;0.8997613365155132;14;0.3987448215484619;0.25
random-9_ratio_97_0.25;400;48.8;0.8698698698698699;16;0.4071080684661865;0.25
random-9_ratio_98_0.25;400;48.8;0.9852476290832455;17;0.6201798915863037;0.25
random-9_ratio_99_0.25;400;48.8;1.0648148148148149;11;0.2916250228881836;0.25
random-9_ratio_100_0.25;400;48.8;1.0450331125827814;14;0.6880090236663818;0.25
random-9_ratio_1_0.5;400;48.8;0.9959555106167847;16;0.48505711555480957;0.5
random-9_ratio_2_0.5;400;48.8;0.9457881567973311;18;0.7879271507263184;0.5
random-9_ratio_3_0.5;400;48.8;0.8851640513552068;21;0.696382999420166;0.5
random-9_ratio_4_0.5;400;48.8;0.896;14;0.4347991943359375;0.5
random-9_ratio_5_0.5;400;48.8;0.9932705248990579;12;0.846095085144043;0.5
random-9_ratio_6_0.5;400;48.8;0.9672330097087378;14;0.6864497661590576;0.5
random-9_ratio_7_0.5;400;48.8;0.8328236493374108;14;0.8255100250244141;0.5
random-9_ratio_8_0.5;400;48.8;1.087557603686636;13;0.6532511711120605;0.5
random-9_ratio_9_0.5;400;48.8;0.9162303664921466;17;0.552117109298706;0.5
random-9_ratio_10_0.5;400;48.8;0.9565689467969598;16;0.6459908485412598;0.5
random-9_ratio_11_0.5;400;48.8;1.011214953271028;10;0.13831615447998047;0.5
random-9_ratio_12_0.5;400;48.8;0.8859964093357271;18;0.5202231407165527;0.5
random-9_ratio_13_0.5;400;48.8;0.886117136659436;15;0.6905927658081055;0.5
random-9_ratio_14_0.5;400;48.8;0.9077212806026366;16;0.6134610176086426;0.5
random-9_ratio_15_0.5;400;48.8;0.9138134592680047;13;0.47030091285705566;0.5
random-9_ratio_16_0.5;400;48.8;0.8612565445026178;19;0.4979679584503174;0.5
random-9_ratio_17_0.5;400;48.8;1.096820809248555;11;0.21894407272338867;0.5
random-9_ratio_18_0.5;400;48.8;0.9167842031029619;11;0.19125008583068848;0.5
random-9_ratio_19_0.5;400;48.8;1.0574712643678161;12;0.5607900619506836;0.5
random-9_ratio_20_0.5;400;48.8;0.8861538461538462;18;0.5151231288909912;0.5
random-9_ratio_21_0.5;400;48.8;1.026865671641791;11;0.5805649757385254;0.5
random-9_ratio_22_0.5;400;48.8;0.9862174578866769;12;0.6494388580322266;0.5
random-9_ratio_23_0.5;400;48.8;0.9709035222052067;11;0.2516961097717285;0.5
random-9_ratio_24_0.5;400;48.8;0.8975155279503105;14;0.19501376152038574;0.5
random-9_ratio_25_0.5;400;48.8;0.8835443037974684;12;0.14838886260986328;0.5
random-9_ratio_26_0.5;400;48.8;0.899803536345776;17;0.6551260948181152;0.5
random-9_ratio_27_0.5;400;48.8;0.9057873485868102;12;0.3544189929962158;0.5
random-9_ratio_28_0.5;400;48.8;0.9143468950749465;8;0.10579609870910645;0.5
random-9_ratio_29_0.5;400;48.8;0.8366425992779783;18;0.7470707893371582;0.5
random-9_ratio_30_0.5;400;48.8;0.786699107866991;18;0.6371309757232666;0.5
random-9_ratio_31_0.5;400;48.8;0.8809523809523809;9;0.0899667739868164;0.5
random-9_ratio_32_0.5;400;48.8;0.8707528314457028;23;0.977484941482544;0.5
random-9_ratio_33_0.5;400;48.8;0.947935368043088;17;0.48075294494628906;0.5
random-9_ratio_34_0.5;400;48.8;1.050430504305043;13;0.45360302925109863;0.5
