;|V|;D(%);ƒ;c;t(sec);α
p_hat1000-1_ratio_1_0.25;1000;24.48;2.215203426124197;6;0.1951589584350586;0.25
p_hat1000-1_ratio_2_0.25;1000;24.48;7.081891580161477;7;0.20963215827941895;0.25
p_hat1000-1_ratio_3_0.25;1000;24.48;10.684824902723735;6;0.18514204025268555;0.25
p_hat1000-1_ratio_4_0.25;1000;24.48;8.1;7;0.217818021774292;0.25
p_hat1000-1_ratio_5_0.25;1000;24.48;2.677443056576047;5;0.09731101989746094;0.25
p_hat1000-1_ratio_6_0.25;1000;24.48;1.5430295331851382;8;0.1524829864501953;0.25
p_hat1000-1_ratio_7_0.25;1000;24.48;5.563934426229508;6;0.19371795654296875;0.25
p_hat1000-1_ratio_8_0.25;1000;24.48;3.793296089385475;6;0.1947789192199707;0.25
p_hat1000-1_ratio_9_0.25;1000;24.48;1.3617774282343689;6;0.24189329147338867;0.25
p_hat1000-1_ratio_10_0.25;1000;24.48;1.241044776119403;6;0.13874316215515137;0.25
p_hat1000-1_ratio_11_0.25;1000;24.48;3.1633986928104574;7;0.12911105155944824;0.25
p_hat1000-1_ratio_12_0.25;1000;24.48;9.514705882352942;5;0.1420600414276123;0.25
p_hat1000-1_ratio_13_0.25;1000;24.48;1.6956912028725315;6;0.09656596183776855;0.25
p_hat1000-1_ratio_14_0.25;1000;24.48;1.6939638600538254;7;0.1286170482635498;0.25
p_hat1000-1_ratio_15_0.25;1000;24.48;1.6723874904652936;7;0.20902395248413086;0.25
p_hat1000-1_ratio_16_0.25;1000;24.48;5.012012012012012;6;0.1541271209716797;0.25
p_hat1000-1_ratio_17_0.25;1000;24.48;3.3903508771929824;6;0.23589301109313965;0.25
p_hat1000-1_ratio_18_0.25;1000;24.48;2.6202531645569622;6;0.14759612083435059;0.25
p_hat1000-1_ratio_19_0.25;1000;24.48;2.269461077844311;6;0.08999013900756836;0.25
p_hat1000-1_ratio_20_0.25;1000;24.48;4.401079136690647;6;0.14866900444030762;0.25
p_hat1000-1_ratio_21_0.25;1000;24.48;3.471601786853861;7;0.1279921531677246;0.25
p_hat1000-1_ratio_22_0.25;1000;24.48;1.2914917970240367;6;0.12357711791992188;0.25
p_hat1000-1_ratio_23_0.25;1000;24.48;1.4584527220630372;6;0.22258996963500977;0.25
p_hat1000-1_ratio_24_0.25;1000;24.48;2.6988452655889144;8;0.21880507469177246;0.25
p_hat1000-1_ratio_25_0.25;1000;24.48;5.825;6;0.17443299293518066;0.25
p_hat1000-1_ratio_26_0.25;1000;24.48;1.8958534233365478;6;0.24768400192260742;0.25
p_hat1000-1_ratio_27_0.25;1000;24.48;1.2898692810457517;7;0.1263437271118164;0.25
p_hat1000-1_ratio_28_0.25;1000;24.48;1.4440181374258807;7;0.11834597587585449;0.25
p_hat1000-1_ratio_29_0.25;1000;24.48;2.0135474159558453;6;0.14723420143127441;0.25
p_hat1000-1_ratio_30_0.25;1000;24.48;5.078947368421052;6;0.1348879337310791;0.25
p_hat1000-1_ratio_31_0.25;1000;24.48;2.5514445007602635;7;0.2240757942199707;0.25
p_hat1000-1_ratio_32_0.25;1000;24.48;4.664510913500404;7;0.1792430877685547;0.25
p_hat1000-1_ratio_33_0.25;1000;24.48;1.8290155440414508;6;0.17488813400268555;0.25
p_hat1000-1_ratio_34_0.25;1000;24.48;5.012012012012012;6;0.1527402400970459;0.25
p_hat1000-1_ratio_35_0.25;1000;24.48;2.9722222222222223;6;0.17449498176574707;0.25
p_hat1000-1_ratio_36_0.25;1000;24.48;1.5461482558139534;7;0.11461186408996582;0.25
p_hat1000-1_ratio_37_0.25;1000;24.48;2.515805318615153;7;0.2546849250793457;0.25
p_hat1000-1_ratio_38_0.25;1000;24.48;2.9971477467199086;7;0.16861271858215332;0.25
p_hat1000-1_ratio_39_0.25;1000;24.48;2.1878980891719744;6;0.1340169906616211;0.25
p_hat1000-1_ratio_40_0.25;1000;24.48;2.128125;8;0.2558562755584717;0.25
p_hat1000-1_ratio_41_0.25;1000;24.48;4.2858085808580855;8;0.17053723335266113;0.25
p_hat1000-1_ratio_42_0.25;1000;24.48;2.824781659388646;7;0.16027212142944336;0.25
p_hat1000-1_ratio_43_0.25;1000;24.48;3.5259984928409946;6;0.10545682907104492;0.25
p_hat1000-1_ratio_44_0.25;1000;24.48;2.7188854489164087;6;0.11216187477111816;0.25
p_hat1000-1_ratio_45_0.25;1000;24.48;5.864;6;0.18324708938598633;0.25
p_hat1000-1_ratio_46_0.25;1000;24.48;2.8863006100942874;7;0.1341700553894043;0.25
p_hat1000-1_ratio_47_0.25;1000;24.48;3.16793893129771;6;0.08129668235778809;0.25
p_hat1000-1_ratio_48_0.25;1000;24.48;8.088197146562905;7;0.20592379570007324;0.25
p_hat1000-1_ratio_49_0.25;1000;24.48;3.5569044006069803;6;0.25405001640319824;0.25
p_hat1000-1_ratio_50_0.25;1000;24.48;3.5032133676092543;7;0.1600189208984375;0.25
p_hat1000-1_ratio_51_0.25;1000;24.48;2.471174685739055;8;0.22363686561584473;0.25
p_hat1000-1_ratio_52_0.25;1000;24.48;1.6793361884368307;5;0.21438002586364746;0.25
p_hat1000-1_ratio_53_0.25;1000;24.48;1.9513513513513514;6;0.15530085563659668;0.25
p_hat1000-1_ratio_54_0.25;1000;24.48;3.9310344827586206;5;0.10259103775024414;0.25
p_hat1000-1_ratio_55_0.25;1000;24.48;2.9;6;0.2341320514678955;0.25
p_hat1000-1_ratio_56_0.25;1000;24.48;1.960078856579596;6;0.23358416557312012;0.25
p_hat1000-1_ratio_57_0.25;1000;24.48;1.9326171875;6;0.11982893943786621;0.25
p_hat1000-1_ratio_58_0.25;1000;24.48;2.310915104740904;6;0.1051018238067627;0.25
p_hat1000-1_ratio_59_0.25;1000;24.48;3.451715374841169;7;0.17965221405029297;0.25
p_hat1000-1_ratio_60_0.25;1000;24.48;1.237943149153625;7;0.176591157913208;0.25
p_hat1000-1_ratio_61_0.25;1000;24.48;7.950819672131147;6;0.19594597816467285;0.25
p_hat1000-1_ratio_62_0.25;1000;24.48;3.7105882352941175;6;0.1647169589996338;0.25
p_hat1000-1_ratio_63_0.25;1000;24.48;3.4390243902439024;6;0.14951682090759277;0.25
p_hat1000-1_ratio_64_0.25;1000;24.48;3.013632718524459;5;0.16592097282409668;0.25
p_hat1000-1_ratio_65_0.25;1000;24.48;2.432;6;0.20159101486206055;0.25
p_hat1000-1_ratio_66_0.25;1000;24.48;4.988035892323031;6;0.2166759967803955;0.25
p_hat1000-1_ratio_67_0.25;1000;24.48;3.8125;6;0.2109072208404541;0.25
p_hat1000-1_ratio_68_0.25;1000;24.48;4.17312661498708;6;0.3733670711517334;0.25
p_hat1000-1_ratio_69_0.25;1000;24.48;7.534713763702801;7;0.21522808074951172;0.25
p_hat1000-1_ratio_70_0.25;1000;24.48;2.3054485415520087;6;0.20812702178955078;0.25
p_hat1000-1_ratio_71_0.25;1000;24.48;1.6622340425531914;6;0.11932182312011719;0.25
p_hat1000-1_ratio_72_0.25;1000;24.48;2.2096192384769537;8;0.12639379501342773;0.25
p_hat1000-1_ratio_73_0.25;1000;24.48;3.625082508250825;7;0.18471598625183105;0.25
p_hat1000-1_ratio_74_0.25;1000;24.48;1.855920114122682;6;0.19326114654541016;0.25
p_hat1000-1_ratio_75_0.25;1000;24.48;3.4124685138539044;7;0.15775299072265625;0.25
p_hat1000-1_ratio_76_0.25;1000;24.48;3.17276516905975;9;0.26657915115356445;0.25
p_hat1000-1_ratio_77_0.25;1000;24.48;1.921206225680934;6;0.1089022159576416;0.25
p_hat1000-1_ratio_78_0.25;1000;24.48;2.4556962025316458;6;0.19741225242614746;0.25
p_hat1000-1_ratio_79_0.25;1000;24.48;2.27889564810482;7;0.23332715034484863;0.25
p_hat1000-1_ratio_80_0.25;1000;24.48;2.0529927563858177;8;0.26591920852661133;0.25
p_hat1000-1_ratio_81_0.25;1000;24.48;3.924969249692497;8;0.2387840747833252;0.25
p_hat1000-1_ratio_82_0.25;1000;24.48;1.1185185185185185;8;0.24144697189331055;0.25
p_hat1000-1_ratio_83_0.25;1000;24.48;2.6180722891566264;6;0.13706398010253906;0.25
p_hat1000-1_ratio_84_0.25;1000;24.48;7.327787021630615;5;0.1908111572265625;0.25
p_hat1000-1_ratio_85_0.25;1000;24.48;3.085714285714286;7;0.2729299068450928;0.25
p_hat1000-1_ratio_86_0.25;1000;24.48;3.771210676835081;5;0.1783139705657959;0.25
p_hat1000-1_ratio_87_0.25;1000;24.48;2.587813620071685;6;0.2109978199005127;0.25
p_hat1000-1_ratio_88_0.25;1000;24.48;6.260199456029012;8;0.19552302360534668;0.25
p_hat1000-1_ratio_89_0.25;1000;24.48;3.8038392321535692;8;0.23801708221435547;0.25
p_hat1000-1_ratio_90_0.25;1000;24.48;2.9;6;0.16564202308654785;0.25
