;|V|;D(%);ƒ;c;t(sec);α
wind-2005_ratio_1_0.25;500;8.43;0.5;1;0.0002040863037109375;0.25
wind-2005_ratio_2_0.25;500;8.43;0.5;1;0.00037097930908203125;0.25
wind-2005_ratio_3_0.25;500;8.43;83229.32319391635;31;0.1368260383605957;0.25
wind-2005_ratio_4_0.25;500;8.43;81606.23574144486;31;0.10114312171936035;0.25
wind-2005_ratio_5_0.25;500;8.43;85263.64705882352;8;0.009708166122436523;0.25
wind-2005_ratio_6_0.25;500;8.43;0.5;1;0.0001900196075439453;0.25
wind-2005_ratio_7_0.25;500;8.43;0.5;1;0.00020003318786621094;0.25
wind-2005_ratio_8_0.25;500;8.43;84292.38888888889;17;0.03949117660522461;0.25
wind-2005_ratio_9_0.25;500;8.43;85173.04347826086;33;0.16935276985168457;0.25
wind-2005_ratio_10_0.25;500;8.43;0.5;1;0.0008521080017089844;0.25
wind-2005_ratio_11_0.25;500;8.43;0.5;1;0.0003669261932373047;0.25
wind-2005_ratio_12_0.25;500;8.43;0.75;3;0.0004680156707763672;0.25
wind-2005_ratio_13_0.25;500;8.43;0.5;1;0.000125885009765625;0.25
wind-2005_ratio_14_0.25;500;8.43;83212.38518518518;16;0.03338885307312012;0.25
wind-2005_ratio_15_0.25;500;8.43;82093.94871794872;32;0.20389103889465332;0.25
wind-2005_ratio_16_0.25;500;8.43;84927.52688172043;22;0.09468507766723633;0.25
wind-2005_ratio_17_0.25;500;8.43;85353.30066815145;53;0.40985703468322754;0.25
wind-2005_ratio_18_0.25;500;8.43;82086.77248677249;67;0.488433837890625;0.25
wind-2005_ratio_19_0.25;500;8.43;84443.82089552238;8;0.008317947387695312;0.25
wind-2005_ratio_20_0.25;500;8.43;84131.64705882352;16;0.04915022850036621;0.25
wind-2005_ratio_21_0.25;500;8.43;84996.76923076923;43;0.25049400329589844;0.25
wind-2005_ratio_22_0.25;500;8.43;0.5;1;0.00017714500427246094;0.25
wind-2005_ratio_23_0.25;500;8.43;0.5;1;0.00014710426330566406;0.25
wind-2005_ratio_24_0.25;500;8.43;0.5;1;0.0001342296600341797;0.25
wind-2005_ratio_25_0.25;500;8.43;82431.38658146965;37;0.1529068946838379;0.25
wind-2005_ratio_26_0.25;500;8.43;82041.41176470589;38;0.20653223991394043;0.25
wind-2005_ratio_27_0.25;500;8.43;0.5;1;0.00018978118896484375;0.25
wind-2005_ratio_28_0.25;500;8.43;0.5;1;0.00016307830810546875;0.25
wind-2005_ratio_29_0.25;500;8.43;84173.28104575163;18;0.07584309577941895;0.25
wind-2005_ratio_30_0.25;500;8.43;0.5;1;0.00014090538024902344;0.25
wind-2005_ratio_31_0.25;500;8.43;83958.73684210527;18;0.05672097206115723;0.25
wind-2005_ratio_32_0.25;500;8.43;85264.48351648351;43;0.24643397331237793;0.25
