;|V|;D(%);ƒ;c;t(sec);α
p_hat1000-1_adjacent_1_0.25;1001;24.63;11.764044943820224;2;0.008126974105834961;0.25
p_hat1000-1_adjacent_2_0.25;1001;24.63;1.4399237126509854;23;3.421052932739258;0.25
p_hat1000-1_adjacent_3_0.25;1001;24.63;1.5232984293193716;17;1.795710802078247;0.25
p_hat1000-1_adjacent_4_0.25;1001;24.63;1.5931398416886544;13;1.1442842483520508;0.25
p_hat1000-1_adjacent_5_0.25;1001;24.63;2.951304347826087;4;0.04311871528625488;0.25
p_hat1000-1_adjacent_6_0.25;1001;24.63;15.46376811594203;2;0.015266895294189453;0.25
p_hat1000-1_adjacent_7_0.25;1001;24.63;1.1138914632890538;19;2.145315170288086;0.25
p_hat1000-1_adjacent_8_0.25;1001;24.63;2.2255785196961666;17;1.9382379055023193;0.25
p_hat1000-1_adjacent_9_0.25;1001;24.63;1.3444967247901098;26;6.122040033340454;0.25
p_hat1000-1_adjacent_10_0.25;1001;24.63;1.662170924653093;19;2.1712372303009033;0.25
p_hat1000-1_adjacent_11_0.25;1001;24.63;1.4759825327510918;22;4.43183708190918;0.25
p_hat1000-1_adjacent_12_0.25;1001;24.63;1.2232530300763131;14;2.016165018081665;0.25
p_hat1000-1_adjacent_13_0.25;1001;24.63;1.478838808250573;17;2.6890530586242676;0.25
p_hat1000-1_adjacent_14_0.25;1001;24.63;0.9378706580062129;26;6.3585991859436035;0.25
p_hat1000-1_adjacent_15_0.25;1001;24.63;1.4344714782253118;21;2.7873451709747314;0.25
p_hat1000-1_adjacent_16_0.25;1001;24.63;1.5644648534086896;22;4.371717691421509;0.25
p_hat1000-1_adjacent_17_0.25;1001;24.63;1.3735160935014075;18;2.3788070678710938;0.25
p_hat1000-1_adjacent_18_0.25;1001;24.63;1.3684752242317306;16;1.555168867111206;0.25
p_hat1000-1_adjacent_19_0.25;1001;24.63;1.6949330532948281;20;2.7106130123138428;0.25
p_hat1000-1_adjacent_20_0.25;1001;24.63;1.5495423157218564;14;1.6005048751831055;0.25
p_hat1000-1_adjacent_21_0.25;1001;24.63;1.0790990047145101;14;1.7755460739135742;0.25
p_hat1000-1_adjacent_22_0.25;1001;24.63;1.1693379020669836;20;2.71602725982666;0.25
p_hat1000-1_adjacent_23_0.25;1001;24.63;7.753846153846154;3;0.03132987022399902;0.25
p_hat1000-1_adjacent_24_0.25;1001;24.63;1.669655365648641;28;8.220967769622803;0.25
p_hat1000-1_adjacent_25_0.25;1001;24.63;1.48;23;5.089792966842651;0.25
p_hat1000-1_adjacent_26_0.25;1001;24.63;17.03174603174603;2;0.007745981216430664;0.25
p_hat1000-1_adjacent_27_0.25;1001;24.63;1.2775600027508425;31;6.641494989395142;0.25
p_hat1000-1_adjacent_28_0.25;1001;24.63;1.225339607564592;23;2.829153060913086;0.25
p_hat1000-1_adjacent_29_0.25;1001;24.63;1.6983802714139793;19;3.529994010925293;0.25
p_hat1000-1_adjacent_30_0.25;1001;24.63;1.7188156638013372;26;6.5834410190582275;0.25
p_hat1000-1_adjacent_31_0.25;1001;24.63;1.6518798488163915;28;9.75208306312561;0.25
p_hat1000-1_adjacent_32_0.25;1001;24.63;1.0258232235701907;27;8.543914318084717;0.25
p_hat1000-1_adjacent_33_0.25;1001;24.63;1.0241266649912038;16;1.9170329570770264;0.25
p_hat1000-1_adjacent_34_0.25;1001;24.63;0.9761266747868453;17;1.7234680652618408;0.25
p_hat1000-1_adjacent_35_0.25;1001;24.63;1.7883943136797948;22;4.780219078063965;0.25
p_hat1000-1_adjacent_36_0.25;1001;24.63;1.3508856488733583;19;2.843324899673462;0.25
p_hat1000-1_adjacent_37_0.25;1001;24.63;1.1314015205852819;14;0.9411108493804932;0.25
p_hat1000-1_adjacent_38_0.25;1001;24.63;13.779220779220779;3;0.030535221099853516;0.25
p_hat1000-1_adjacent_39_0.25;1001;24.63;1.31941228140222;31;10.967802286148071;0.25
p_hat1000-1_adjacent_40_0.25;1001;24.63;4.646766169154229;3;0.03297591209411621;0.25
p_hat1000-1_adjacent_41_0.25;1001;24.63;1.8010353994683084;38;10.343117952346802;0.25
