;|V|;D(%);ƒ;c;t(sec);α
p_hat500-1_adjacent_1_0.25;500;25.31;1.4880952380952381;11;2.6535301208496094;0.25
p_hat500-1_adjacent_2_0.25;500;25.31;0.775;3;2.2820239067077637;0.25
p_hat500-1_adjacent_3_0.25;500;25.31;0.6666666666666666;2;1.1340553760528564;0.25
p_hat500-1_adjacent_4_0.25;500;25.31;1.8485915492957747;8;2.159471035003662;0.25
p_hat500-1_adjacent_5_0.25;500;25.31;0.9232209737827716;11;1.5965561866760254;0.25
p_hat500-1_adjacent_6_0.25;500;25.31;0.6666666666666666;2;1.0928609371185303;0.25
p_hat500-1_adjacent_7_0.25;500;25.31;0.6666666666666666;2;1.0891590118408203;0.25
p_hat500-1_adjacent_8_0.25;500;25.31;1.1;7;1.1379480361938477;0.25
p_hat500-1_adjacent_9_0.25;500;25.31;1.0776515151515151;11;4.088696002960205;0.25
p_hat500-1_adjacent_10_0.25;500;25.31;1.2486910994764397;9;2.4823317527770996;0.25
p_hat500-1_adjacent_11_0.25;500;25.31;3.0689655172413794;3;2.2584738731384277;0.25
p_hat500-1_adjacent_12_0.25;500;25.31;0.5793103448275863;4;3.3305511474609375;0.25
p_hat500-1_adjacent_13_0.25;500;25.31;3.8;3;2.1794018745422363;0.25
p_hat500-1_adjacent_14_0.25;500;25.31;1.4090909090909092;10;3.3337771892547607;0.25
p_hat500-1_adjacent_15_0.25;500;25.31;2.6923076923076925;3;2.186156988143921;0.25
p_hat500-1_adjacent_16_0.25;500;25.31;0.6666666666666666;2;1.1239709854125977;0.25
p_hat500-1_adjacent_17_0.25;500;25.31;0.6666666666666666;2;1.1295578479766846;0.25
p_hat500-1_adjacent_18_0.25;500;25.31;1.0125;9;2.683284044265747;0.25
p_hat500-1_adjacent_19_0.25;500;25.31;1.6697247706422018;4;3.282073974609375;0.25
p_hat500-1_adjacent_20_0.25;500;25.31;0.4523809523809524;5;4.382307052612305;0.25
p_hat500-1_adjacent_21_0.25;500;25.31;1.2879746835443038;9;3.0590109825134277;0.25
p_hat500-1_adjacent_22_0.25;500;25.31;1.0303030303030303;3;2.272865056991577;0.25
p_hat500-1_adjacent_23_0.25;500;25.31;2.95;3;2.214524030685425;0.25
p_hat500-1_adjacent_24_0.25;500;25.31;0.35668789808917195;4;3.2747321128845215;0.25
