;|V|;D(%);ƒ;c;t(sec);α
wind-2005_adjacent_1_0.25;500;8.43;86147.0;3;0.006310939788818359;0.25
wind-2005_adjacent_2_0.25;500;8.43;86103.04;3;0.0034148693084716797;0.25
wind-2005_adjacent_3_0.25;500;8.43;89773.75;4;0.0032639503479003906;0.25
wind-2005_adjacent_4_0.25;500;8.43;83860.16;3;0.004257917404174805;0.25
wind-2005_adjacent_5_0.25;500;8.43;82495.05882352941;2;0.0023331642150878906;0.25
wind-2005_adjacent_6_0.25;500;8.43;86022.78787878787;4;0.004357814788818359;0.25
wind-2005_adjacent_7_0.25;500;8.43;86364.0;2;0.002301931381225586;0.25
wind-2005_adjacent_8_0.25;500;8.43;85296.48484848485;4;0.0036978721618652344;0.25
wind-2005_adjacent_9_0.25;500;8.43;87490.0;2;0.0035140514373779297;0.25
wind-2005_adjacent_10_0.25;500;8.43;87141.12;3;0.00345611572265625;0.25
wind-2005_adjacent_11_0.25;500;8.43;86298.66666666667;4;0.006150722503662109;0.25
wind-2005_adjacent_12_0.25;500;8.43;86282.88;3;0.0022258758544921875;0.25
wind-2005_adjacent_13_0.25;500;8.43;86246.5;2;0.003398895263671875;0.25
wind-2005_adjacent_14_0.25;500;8.43;87337.0;3;0.0010418891906738281;0.25
wind-2005_adjacent_15_0.25;500;8.43;87687.66666666667;3;0.005983829498291016;0.25
wind-2005_adjacent_16_0.25;500;8.43;88072.66666666667;3;0.0014772415161132812;0.25
wind-2005_adjacent_17_0.25;500;8.43;87274.35294117648;2;0.0013191699981689453;0.25
wind-2005_adjacent_18_0.25;500;8.43;90955.0;2;0.0064656734466552734;0.25
wind-2005_adjacent_19_0.25;500;8.43;84545.28;3;0.003286123275756836;0.25
wind-2005_adjacent_20_0.25;500;8.43;90976.0;3;0.002790212631225586;0.25
wind-2005_adjacent_21_0.25;500;8.43;84203.84;3;0.003847837448120117;0.25
wind-2005_adjacent_22_0.25;500;8.43;85379.33333333333;3;0.0033121109008789062;0.25
wind-2005_adjacent_23_0.25;500;8.43;92166.33333333333;3;0.002454996109008789;0.25
wind-2005_adjacent_24_0.25;500;8.43;83555.29411764706;2;0.004008054733276367;0.25
wind-2005_adjacent_25_0.25;500;8.43;83965.17647058824;2;0.0005509853363037109;0.25
wind-2005_adjacent_26_0.25;500;8.43;91757.33333333333;3;0.001977205276489258;0.25
wind-2005_adjacent_27_0.25;500;8.43;90997.5;2;0.003933906555175781;0.25
wind-2005_adjacent_28_0.25;500;8.43;87392.33333333333;3;0.005580902099609375;0.25
wind-2005_adjacent_29_0.25;500;8.43;88401.33333333333;3;0.0040929317474365234;0.25
wind-2005_adjacent_30_0.25;500;8.43;85182.08;3;0.004457950592041016;0.25
wind-2005_adjacent_31_0.25;500;8.43;85240.0;2;0.006178140640258789;0.25
wind-2005_adjacent_32_0.25;500;8.43;83654.08;3;0.005246877670288086;0.25
wind-2005_adjacent_33_0.25;500;8.43;87648.96;3;0.0013911724090576172;0.25
wind-2005_adjacent_34_0.25;500;8.43;84283.52;3;0.0032587051391601562;0.25
wind-2005_adjacent_35_0.25;500;8.43;89337.5;2;0.0032470226287841797;0.25
wind-2005_adjacent_36_0.25;500;8.43;87408.4705882353;2;0.0015118122100830078;0.25
